Energy 	2.7999 	2.7999 	-1.8001 	-5.0002 	-6.4995 	
844.29043 	104.74444 	281.28 	134.20111 	54.075556 	
844.02723 	99.668889 	243.13222 	118.5 	48.591111 	
843.76416 	83.578889 	185.33222 	97.218889 	38.811111 	
843.50122 	66.053333 	134.80222 	71.225556 	33.241111 	
843.2384 	59.295556 	110.30667 	54.853333 	26.657778 	
842.97571 	49.817778 	93.671111 	44.98 	22.168889 	
842.71314 	42.501111 	82.341111 	38.867778 	20.808889 	
842.4507 	36.441111 	70.14 	33.231111 	16.481111 	
842.18838 	29.257778 	59.552222 	29.196667 	13.76 	
841.92619 	26.537778 	51.065556 	25.085556 	13.097778 	
841.66413 	24.275556 	43.568889 	20.61 	11.087778 	
841.40219 	21.274444 	39.762222 	18.314444 	11.047778 	
841.14037 	18.533333 	35.657778 	17.297778 	10.324444 	
840.87868 	16.588889 	32.843333 	15.878889 	10.133333 	
840.61712 	17.258889 	30.396667 	16.206667 	7.3877778 	
840.35568 	16.19 	32.085556 	15.957778 	7.0333333 	
840.09436 	15.077778 	33.258889 	13.188889 	8.1788889 	
839.83317 	17.025556 	33.045556 	15.813333 	9.0366667 	
839.57211 	15.807778 	30.934444 	13.28 	7.5933333 	
839.31117 	13.841111 	28.041111 	12.974444 	7.42 	
839.05035 	11.594444 	23.238889 	10.912222 	5.3611111 	
838.78966 	11.36 	24.103333 	9.3844444 	4.3611111 	
838.52909 	9.8677778 	21.427778 	8.5633333 	5.07 	
838.26865 	9.0955556 	21.766667 	9.9077778 	5.7022222 	
838.00833 	7.8666667 	17.865556 	9.3488889 	4.1833333 	
837.74813 	6.7066667 	15.314444 	8.7455556 	3.8433333 	
837.48806 	6.5066667 	14.065556 	7.93 	2.8077778 	
837.22812 	6.6688889 	14.465556 	6.9511111 	2.3755556 	
836.96829 	6.1555556 	11.52 	6.4111111 	2.9977778 	
836.70859 	5.43 	11.192222 	7.9677778 	3.6622222 	
836.44902 	4.7877778 	9.1522222 	6.8344444 	3.3211111 	
836.18957 	4.2188889 	6.9633333 	4.4111111 	1.5277778 	
835.93024 	4.3211111 	6.6111111 	5.6633333 	3.0977778 	
835.67104 	4.1355556 	7.0911111 	5.1566667 	1.5433333 	
835.41196 	4.8188889 	8.7377778 	4.5188889 	2.6277778 	
835.153 	4.5422222 	8.6844444 	4.2177778 	2.31 	
834.89417 	3.2588889 	8.3077778 	3.9966667 	1.3488889 	
834.63546 	3.9144444 	8.4455556 	3.6022222 	2.7855556 	
834.37687 	2.4511111 	6.7122222 	2.8511111 	2.85 	
834.11841 	2.8155556 	6.1244444 	3.8577778 	2.1288889 	
833.86007 	3.4066667 	6.7733333 	4.8188889 	2.2822222 	
833.60185 	3.2766667 	5.15 	3.5811111 	1.3611111 	
833.34376 	2.9455556 	3.7155556 	3.2377778 	1.4966667 	
833.08579 	1.8755556 	3.6888889 	2.6333333 	1.2055556 	
832.82794 	2.7022222 	4.01 	2.5322222 	2.4611111 	
832.57021 	2.6588889 	3.7777778 	3.19 	2.7911111 	
832.31261 	2.7377778 	4.6366667 	4.0877778 	2.0511111 	
832.05513 	1.8288889 	3.8577778 	3.2422222 	1.5044444 	
831.79777 	1.75 	4.3311111 	4.2744444 	2.0777778 	
831.54054 	2.6322222 	5.1288889 	2.9388889 	2.9077778 	
831.28343 	1.9433333 	3.3777778 	2.1288889 	1.4744444 	
831.02644 	2.8555556 	4.8544444 	3.22 	2.4288889 	
830.76957 	2.02 	2.8044444 	1.7566667 	1.0277778 	
830.51282 	2.8911111 	4.2033333 	2.7344444 	1.9588889 	
830.2562 	1.7622222 	3.5577778 	1.2633333 	1.2255556 	
829.9997 	1.8911111 	3.8044444 	1.3333333 	1.1877778 	
829.74332 	2.1355556 	3.2844444 	2.3888889 	1.2344444 	
829.48706 	2.3388889 	3.4 	2.58 	1.1666667 	
829.23093 	2.32 	3.4266667 	1.8355556 	0.55111111 	
828.97491 	1.5811111 	3.1266667 	1.4366667 	0.53555556 	
828.71902 	2.0544444 	2.8744444 	0.97111111 	0.52555556 	
828.46325 	2.43 	2.39 	1.5233333 	0.67111111 	
828.20761 	3.6588889 	4.49 	2.8666667 	1.6633333 	
827.95208 	1.5511111 	3.56 	2.2044444 	0.76888889 	
827.69667 	2.2444444 	3.5744444 	2.8466667 	2.01 	
827.44139 	1.77 	3.1388889 	1.4166667 	0.44444444 	
827.18623 	1.6555556 	3.9355556 	1.8255556 	0.64666667 	
826.93119 	2.6622222 	4.2677778 	1.9688889 	1.9855556 	
826.67627 	2.8233333 	4.4844444 	2.2544444 	1.8322222 	
826.42147 	2.2933333 	3.9811111 	3.2333333 	1.8544444 	
826.16679 	2.2733333 	3.4711111 	2.6466667 	1.5511111 	
825.91224 	2.9011111 	3.5855556 	2.4977778 	1.9833333 	
825.6578 	2.7722222 	3.1255556 	2.4955556 	1.3844444 	
825.40349 	1.6211111 	2.0166667 	1.2711111 	0.74111111 	
825.14929 	2 	3.7066667 	1.7333333 	2.0555556 	
824.89522 	1.2344444 	2.8622222 	1.0588889 	0.90888889 	
824.64127 	2.4533333 	3.8977778 	2.1244444 	1.9144444 	
824.38743 	2.8455556 	3.7666667 	2.1611111 	2.0511111 	
824.13372 	1.2088889 	3.7311111 	1.0011111 	1.3066667 	
823.88013 	2.7411111 	3.5811111 	1.9688889 	1.9666667 	
823.62666 	3.1755556 	2.8366667 	2.4444444 	1.7733333 	
823.37331 	2.1411111 	1.93 	1.7766667 	0.82888889 	
823.12008 	2.4477778 	3.0633333 	2.2666667 	1.7088889 	
822.86697 	1.6388889 	1.9844444 	1.1 	0.99555556 	
822.61398 	0.93222222 	3.2522222 	1.1911111 	0.82333333 	
822.36112 	0.67 	2.4566667 	0.72444444 	0.51888889 	
822.10837 	0.87888889 	2.91 	0.93888889 	0.95222222 	
821.85574 	2.2422222 	3.9522222 	2.1977778 	1.5977778 	
821.60323 	2.2788889 	3.4288889 	1.77 	1.36 	
821.35084 	0.59555556 	2.1477778 	0.50555556 	0.53111111 	
821.09857 	1.2922222 	2.21 	1.14 	1.1577778 	
820.84642 	1.4466667 	1.98 	1.6033333 	1.2355556 	
820.59439 	0.79555556 	1.98 	1.3 	0.48777778 	
820.34248 	1.5755556 	3.1222222 	2.9233333 	1.3544444 	
820.09068 	1.0333333 	1.5677778 	2.1733333 	0.59888889 	
819.83901 	1.7877778 	2.6733333 	2.4588889 	1.3777778 	
819.58746 	0.95555556 	2.4633333 	1.4766667 	0.41777778 	
819.33603 	1.4488889 	2.2133333 	0.72555556 	0.35666667 	
819.08471 	1.1211111 	2.7766667 	1.18 	0.61111111 	
818.83352 	1.1144444 	1.8511111 	1.1355556 	0.73666667 	
818.58244 	0.83111111 	1.8311111 	0.87888889 	0.42777778 	
818.33148 	1.85 	2.0833333 	1.5911111 	1.4833333 	
818.08064 	0.89111111 	1.6877778 	0.85777778 	0.51888889 	
817.82992 	1.5011111 	1.8966667 	1.0922222 	0.79 	
817.57932 	0.82555556 	2.0144444 	1.1733333 	0.77222222 	
817.32884 	1.8088889 	2.9044444 	2.6166667 	1.5977778 	
817.07848 	1.3777778 	1.2833333 	1.7322222 	0.75666667 	
816.82823 	2.0855556 	2.4977778 	2.6766667 	1.96 	
816.57811 	1.7544444 	2.6122222 	2.3955556 	1.7833333 	
816.3281 	1.4988889 	1.73 	1.2611111 	0.69777778 	
816.07821 	1.6744444 	2.6611111 	1.5633333 	1.3466667 	
815.82844 	0.93444444 	2.2144444 	0.71444444 	0.34888889 	
815.57879 	1.36 	1.8611111 	1.3022222 	0.58 	
815.32925 	1.9144444 	2.9044444 	2.0711111 	1.4622222 	
815.07984 	0.58555556 	2.0944444 	1.06 	0.20333333 	
814.83054 	1.4277778 	3.3766667 	2.0766667 	1.2311111 	
814.58136 	1.8644444 	2.9333333 	1.9155556 	1.3966667 	
814.33229 	1.0855556 	2.2744444 	1.5255556 	0.39 	
814.08335 	1.0533333 	2.1588889 	2.0011111 	0.43666667 	
813.83452 	2.1111111 	2.2433333 	1.7033333 	1.0066667 	
813.58581 	1.7611111 	2.0311111 	1.7888889 	1.0177778 	
813.33722 	1.0444444 	2.4877778 	1.4155556 	1.3722222 	
813.08875 	1.0166667 	2.8477778 	1.43 	1.1011111 	
812.84039 	0.83555556 	3.0355556 	1.4355556 	0.96222222 	
812.59215 	1.4033333 	2.8766667 	1.7344444 	1.2822222 	
812.34403 	2.31 	2.7255556 	1.6622222 	1.2533333 	
812.09602 	2.0666667 	1.8355556 	1.5255556 	1.4022222 	
811.84814 	2.2666667 	2.1844444 	2.4633333 	1.2777778 	
811.60037 	1.2522222 	1.4944444 	0.91222222 	0.41888889 	
811.35271 	1.3311111 	1.9011111 	1.6044444 	1.3933333 	
811.10518 	1.0633333 	1.5277778 	1.7711111 	1.3522222 	
810.85776 	1.6588889 	1.5244444 	1.0633333 	1.3366667 	
810.61046 	1.0033333 	1.8777778 	1.4444444 	1.0177778 	
810.36327 	1.1677778 	2.1244444 	1.1144444 	0.52555556 	
810.1162 	1.1288889 	1.3588889 	0.87777778 	0.50555556 	
809.86925 	1.96 	2.1011111 	2.0544444 	1.1966667 	
809.62242 	0.52 	1.2044444 	1.7088889 	0.31333333 	
809.3757 	1.3088889 	1.7822222 	2.3255556 	0.75444444 	
809.12909 	0.79222222 	2.3066667 	0.96222222 	0.49555556 	
808.88261 	0.76888889 	1.7577778 	0.65111111 	0.95111111 	
808.63624 	0.86444444 	1.4288889 	0.62777778 	0.87555556 	
808.38999 	1.5133333 	1.6833333 	0.76555556 	0.94333333 	
808.14385 	0.91 	1.6788889 	0.58888889 	0.89666667 	
807.89783 	0.63444444 	1.4122222 	0.56 	0.66222222 	
807.65192 	1.3177778 	2.6344444 	1.8177778 	1.6022222 	
807.40614 	1.6022222 	3.02 	2.1533333 	1.8333333 	
807.16046 	2.1022222 	3.0544444 	2.2177778 	1.5488889 	
806.91491 	2.6255556 	2.3266667 	1.81 	1.1844444 	
806.66947 	1.0544444 	1.72 	1.0555556 	0.27888889 	
806.42414 	1.64 	2.6044444 	1.9411111 	1.2777778 	
806.17893 	1.9055556 	3.01 	1.4333333 	1.14 	
805.93384 	1.2311111 	1.9255556 	1.07 	0.54888889 	
805.68886 	1.1333333 	1.4755556 	0.79222222 	0.40666667 	
805.444 	1.5166667 	1.8333333 	1.2933333 	0.56 	
805.19925 	2.1366667 	3.0088889 	1.6133333 	1.5111111 	
804.95462 	1.8977778 	2.3455556 	2.14 	1.55 	
804.7101 	1.8666667 	2.7844444 	2.0655556 	1.3966667 	
804.4657 	1.98 	3.0744444 	2.6455556 	1.2788889 	
804.22142 	1.5244444 	3.0555556 	2.1311111 	1.22 	
803.97725 	1.4366667 	1.8066667 	0.92555556 	1.2777778 	
803.73319 	1.42 	1.6066667 	0.96444444 	1.2577778 	
803.48925 	2.3555556 	2.3088889 	2.1466667 	1.5322222 	
803.24542 	0.62 	0.59 	1.4944444 	0.75555556 	
803.00171 	2.0288889 	1.6133333 	1.7466667 	1.8588889 	
802.75812 	1.4255556 	1.1211111 	0.96222222 	1.4055556 	
802.51463 	1.3677778 	1.7266667 	1.0411111 	1.0033333 	
802.27127 	1.9277778 	2.9911111 	2.0633333 	1.5844444 	
802.02801 	1.3122222 	1.6722222 	0.76111111 	0.8 	
801.78488 	1.2144444 	1.33 	0.95888889 	0.90444444 	
801.54185 	0.76444444 	1.2711111 	1.0866667 	0.52555556 	
801.29894 	1.7944444 	1.5011111 	1.9122222 	1.2188889 	
801.05615 	1.2611111 	1.8688889 	1.9255556 	1.6766667 	
800.81347 	0.64777778 	1.6677778 	0.73666667 	1.1588889 	
800.5709 	0.35555556 	1.3855556 	0.59111111 	1.2711111 	
800.32845 	0.53111111 	2.5277778 	1.0733333 	0.87 	
800.08611 	1.4511111 	2.7333333 	2.2744444 	1.3555556 	
799.84389 	1.6355556 	2.4277778 	1.5755556 	1.4566667 	
799.60178 	1.8022222 	2.6422222 	1.1144444 	1.5777778 	
799.35978 	1.2755556 	1.3555556 	0.39222222 	0.41111111 	
799.1179 	1.3533333 	1.84 	0.72666667 	0.37555556 	
798.87613 	0.55555556 	1.6177778 	1.3255556 	0.63 	
798.63448 	1.4611111 	2.4733333 	2.0711111 	1.9177778 	
798.39294 	0.99444444 	2.1955556 	1.0233333 	0.76222222 	
798.15151 	1.11 	1.3955556 	0.44222222 	0.64666667 	
797.91019 	1.8455556 	1.9177778 	1.0966667 	1.5533333 	
797.66899 	0.13222222 	1.3466667 	0.41333333 	0.70444444 	
797.42791 	1.3511111 	2.6633333 	1.3977778 	2.1833333 	
797.18693 	1.1377778 	1.8211111 	1.4633333 	1.4411111 	
796.94607 	1.7111111 	2.3855556 	2.1677778 	1.4177778 	
796.70532 	0.49555556 	1.5988889 	0.56222222 	0.76555556 	
796.46469 	1.3155556 	1.6977778 	1.1022222 	1.7922222 	
796.22417 	0.52777778 	0.40555556 	0.29 	0.37666667 	
795.98376 	1.2333333 	1.3266667 	0.86222222 	0.71777778 	
795.74346 	1.35 	2.7922222 	1.75 	1.3266667 	
795.50328 	0.17666667 	1.8711111 	0.69444444 	0.62777778 	
795.26321 	0.54333333 	1.9977778 	0.72 	0.67111111 	
795.02325 	0.18555556 	2.33 	0.78222222 	0.31888889 	
794.7834 	0.48888889 	1.7911111 	0.76777778 	0.30111111 	
794.54367 	2.1866667 	2.14 	1.9366667 	1.4022222 	
794.30405 	1.8711111 	1.7333333 	1.3788889 	1.1766667 	
794.06454 	2.01 	1.6855556 	1.55 	1.4066667 	
793.82515 	2.0111111 	2.3511111 	1.5977778 	1.6477778 	
793.58587 	2.01 	2.2344444 	1.4822222 	1.8433333 	
793.34669 	0.77222222 	1.85 	0.63444444 	0.77444444 	
793.10764 	2.0155556 	2.7022222 	1.59 	1.5755556 	
792.86869 	1.1011111 	1.7844444 	0.86333333 	0.91 	
792.62986 	0.67111111 	1.5466667 	0.82777778 	0.53333333 	
792.39113 	1.6022222 	2.3388889 	2.0111111 	1.3622222 	
792.15252 	1.1955556 	3.0866667 	2.2455556 	1.4044444 	
791.91402 	0.44666667 	1.8411111 	0.95666667 	0.58888889 	
791.67564 	0.53444444 	0.91888889 	1.34 	0.23333333 	
791.43736 	0.95444444 	0.82555556 	1.1844444 	0.53222222 	
791.1992 	1.7177778 	2.1611111 	1.5544444 	1.7711111 	
790.96115 	0.66444444 	0.90555556 	0.23555556 	0.34555556 	
790.72321 	2.4555556 	2.0422222 	1.5611111 	1.7222222 	
790.48538 	1.3455556 	1.4144444 	0.82 	1.2377778 	
790.24766 	2.3155556 	2.2566667 	1.5833333 	1.4722222 	
790.01005 	1.0644444 	1.5566667 	0.85111111 	0.73444444 	
789.77256 	0.93666667 	1.1022222 	0.71 	0.65111111 	
789.53518 	1.58 	2.5422222 	1.6533333 	1.5533333 	
789.2979 	1.9 	2.8533333 	1.5744444 	1.2644444 	
789.06074 	1.6977778 	2.7111111 	1.4255556 	1.2055556 	
788.82369 	1.6344444 	2.7655556 	1.4677778 	1.4022222 	
788.58675 	1.7744444 	2.58 	1.6122222 	1.6988889 	
788.34992 	2.1955556 	2.0277778 	1.4466667 	1.6833333 	
788.1132 	2.7944444 	2.22 	1.5744444 	1.4222222 	
787.8766 	1.3711111 	2.6255556 	0.80555556 	1.31 	
787.6401 	1.2011111 	1.87 	0.57444444 	1.81 	
787.40372 	1.2488889 	0.90444444 	0.34777778 	1.3166667 	
787.16744 	2.6477778 	1.9877778 	1.4177778 	2.3622222 	
786.93128 	1.6566667 	0.95888889 	0.72 	1.0644444 	
786.69522 	2.1933333 	1.7322222 	2.3788889 	1.9111111 	
786.45928 	1.7933333 	2.0611111 	2.4844444 	1.4655556 	
786.22344 	0.90777778 	1.0566667 	1.17 	0.85 	
785.98772 	1.3022222 	1.0655556 	0.89666667 	1.3188889 	
785.75211 	1.1266667 	1.4888889 	0.69111111 	0.64888889 	
785.51661 	2.2788889 	2.4277778 	1.7077778 	1.9744444 	
785.28121 	2.0011111 	2.1155556 	1.7322222 	2.21 	
785.04593 	1.7333333 	1.5666667 	1.5722222 	1.7722222 	
784.81076 	2.0911111 	1.6466667 	2.0655556 	1.7555556 	
784.57569 	2.2744444 	1.9544444 	1.9555556 	2.3811111 	
784.34074 	2.2088889 	1.7866667 	2.14 	2.8733333 	
784.1059 	0.84111111 	1.4766667 	0.37666667 	1.5966667 	
783.87116 	2.3577778 	2.7066667 	1.6544444 	2.4588889 	
783.63654 	2.4188889 	1.78 	1.7666667 	1.7411111 	
783.40202 	1.2833333 	1.5788889 	1.5411111 	0.40444444 	
783.16762 	0.68222222 	1.2688889 	1.2433333 	0.64555556 	
782.93332 	1.8233333 	1.9655556 	2.34 	1.5744444 	
782.69914 	2.0911111 	1.7066667 	2.4488889 	2.6577778 	
782.46506 	2.53 	1.5766667 	2.1222222 	2.5077778 	
782.23109 	1.3166667 	0.40666667 	0.86444444 	0.52666667 	
781.99723 	0.93333333 	0.84666667 	0.99888889 	1.3977778 	
781.76348 	1.4777778 	0.9 	0.43666667 	0.87555556 	
781.52984 	1.2722222 	1.2 	0.60888889 	0.70333333 	
781.29631 	0.94555556 	1.5077778 	0.58888889 	0.97111111 	
781.06289 	1.2511111 	1.37 	1.18 	0.90333333 	
780.82957 	1.3355556 	0.96222222 	1.5611111 	1.4377778 	
780.59637 	0.91222222 	1.9522222 	1.1222222 	1.0055556 	
780.36327 	2.1222222 	2.4044444 	1.8955556 	2.3088889 	
780.13029 	1.2411111 	1.8555556 	1.9055556 	1.46 	
779.89741 	1.1188889 	0.85 	0.62111111 	1.4711111 	
779.66464 	1.2155556 	1.2811111 	1.4222222 	0.95222222 	
779.43197 	1.4144444 	1.5755556 	1.46 	1.1544444 	
779.19942 	1.9655556 	1.9733333 	2.2244444 	1.6144444 	
778.96697 	0.74555556 	0.89 	0.78111111 	0.92111111 	
778.73464 	1.4366667 	2.1722222 	1.9788889 	1.6544444 	
778.50241 	1.1266667 	0.80888889 	1.08 	0.82333333 	
778.27029 	0.91666667 	0.77111111 	1.1288889 	0.84888889 	
778.03828 	2.2522222 	2.1411111 	1.7044444 	2.07 	
777.80637 	1.8033333 	2.0766667 	1.8577778 	1.4388889 	
777.57457 	2.3477778 	2.2866667 	2.0811111 	2.0188889 	
777.34289 	2.9133333 	1.4844444 	1.5444444 	1.5622222 	
777.11131 	2.4266667 	1.3311111 	1.0844444 	1.7544444 	
776.87983 	1.6111111 	2.3611111 	1.4 	1.4544444 	
776.64847 	1.5055556 	2.5233333 	1.9611111 	1.2955556 	
776.41721 	1.4544444 	2.1922222 	1.4544444 	2.2333333 	
776.18606 	0.28888889 	1.0044444 	0.57333333 	0.82888889 	
775.95502 	1.3066667 	2.3311111 	1.45 	1.5933333 	
775.72408 	1.6811111 	2.1966667 	2.0511111 	2.2566667 	
775.49325 	0.32444444 	1.1277778 	0.97666667 	0.64666667 	
775.26253 	1.6688889 	1.7633333 	2.1366667 	1.8711111 	
775.03192 	1.1011111 	0.49444444 	1.3322222 	0.83 	
774.80141 	1.4311111 	1.1744444 	1.5955556 	1.07 	
774.57102 	1.7133333 	1.8777778 	2.1333333 	1.6188889 	
774.34072 	1.3144444 	1.0033333 	0.41888889 	0.88555556 	
774.11054 	1.0055556 	0.75111111 	1.09 	0.62888889 	
773.88046 	0.84666667 	0.95666667 	0.96666667 	0.80777778 	
773.65049 	0.88666667 	0.83666667 	0.56777778 	0.71333333 	
773.42063 	1.5322222 	0.85777778 	0.74444444 	0.9 	
773.19087 	1.39 	0.90777778 	1.11 	0.56888889 	
772.96122 	0.55 	0.93111111 	1.15 	0.50777778 	
772.73168 	1.3322222 	1.7444444 	1.9288889 	1.8111111 	
772.50224 	1.2366667 	1.8377778 	1.68 	1.5311111 	
772.27291 	0.87222222 	1.1266667 	0.64444444 	0.54777778 	
772.04369 	1.7244444 	2.5033333 	2.22 	1.91 	
771.81457 	0.97777778 	1.1055556 	0.92888889 	0.41 	
771.58556 	2.9644444 	1.8022222 	1.7922222 	1.2322222 	
771.35665 	2.04 	1.4966667 	1.6888889 	1.7066667 	
771.12785 	1.3533333 	1.2755556 	1.8311111 	1.5077778 	
770.89916 	1.5244444 	1.4688889 	1.6555556 	1.3888889 	
770.67057 	1.3622222 	2.1122222 	1.43 	1.6155556 	
770.44209 	0.74 	1.3888889 	0.50666667 	0.44111111 	
770.21372 	1.3355556 	0.64 	0.5 	0.72888889 	
769.98545 	2.0277778 	2.0344444 	1.1444444 	1.5055556 	
769.75729 	2.1322222 	2.3244444 	1.9411111 	1.2511111 	
769.52923 	1.9177778 	2.1722222 	1.9144444 	1.0822222 	
769.30128 	1.66 	1.7833333 	1.5533333 	1.34 	
769.07343 	1.2833333 	1.3722222 	1.4233333 	1.7888889 	
768.84569 	0.51111111 	0.69888889 	0.76444444 	0.61444444 	
768.61806 	1.2311111 	1.5433333 	2.0544444 	1.3266667 	
768.39053 	1.1477778 	1.7722222 	1.5488889 	1.5844444 	
768.16311 	0.54111111 	1.1311111 	0.44888889 	0.40666667 	
767.93579 	0.53666667 	1.4611111 	0.14555556 	0.45777778 	
767.70858 	0.43111111 	0.77111111 	0.42555556 	0.55555556 	
767.48147 	0.11555556 	0.95333333 	0.50111111 	0.56555556 	
767.25447 	0.38222222 	1.4377778 	0.73888889 	0.43666667 	
767.02757 	0.32444444 	1.1777778 	0.035555556 	0.69888889 	
766.80078 	0.38333333 	1.3477778 	0.63666667 	0.48111111 	
766.57409 	0.50555556 	1.4055556 	0.37111111 	0.35666667 	
766.34751 	0.26444444 	0.83444444 	0.19111111 	0.62777778 	
766.12103 	0.41555556 	0.79888889 	0.34555556 	0.47111111 	
765.89466 	0.71888889 	0.60333333 	0.32 	0.73444444 	
765.66839 	1.8844444 	1.2855556 	1.0944444 	1.2922222 	
765.44223 	2.3888889 	2.0211111 	1.3066667 	1.4388889 	
765.21617 	1.8222222 	2.5977778 	1.45 	1.5255556 	
764.99021 	1.6344444 	1.7922222 	1.28 	1.2488889 	
764.76436 	1.5211111 	1.3488889 	1.5466667 	1.1388889 	
764.53862 	1.52 	1.4488889 	2.32 	1.5044444 	
764.31298 	0.46 	0.76 	1.0622222 	1.0577778 	
764.08744 	1.24 	1.8155556 	1.8222222 	1.8922222 	
763.86201 	0.61555556 	1.45 	0.30555556 	0.79777778 	
763.63668 	0.85444444 	1.2322222 	0.46666667 	1.2477778 	
763.41146 	0.97333333 	1.0066667 	0.80222222 	0.59888889 	
763.18634 	1.6288889 	1.8444444 	1.5133333 	1.5633333 	
762.96132 	1.54 	1.7544444 	1.3177778 	1.4811111 	
762.73641 	1.4433333 	2.4166667 	1.1488889 	1.3377778 	
762.5116 	1.3988889 	1.8255556 	1.62 	1.2855556 	
762.2869 	1.8188889 	1.8577778 	1.4077778 	1.2033333 	
762.0623 	1.4955556 	2.3544444 	1.7566667 	1.3511111 	
761.8378 	0.90111111 	2.7455556 	1.3855556 	1.2288889 	
761.61341 	1.3833333 	1.8466667 	1.6455556 	1.8733333 	
761.38912 	1.6511111 	1.8944444 	1.5466667 	2.2688889 	
761.16493 	1.8233333 	2.2288889 	1.2477778 	1.5811111 	
760.94085 	2.1222222 	2.1177778 	1.4055556 	1.1088889 	
760.71687 	1.0766667 	1.6211111 	0.94555556 	0.35111111 	
760.493 	1.6233333 	2.8533333 	1.8433333 	1.6944444 	
760.26922 	2.2044444 	2.4433333 	1.5477778 	2.0866667 	
760.04555 	2.2077778 	2.9022222 	1.6366667 	1.5744444 	
759.82199 	1.6611111 	2.2688889 	1.5077778 	1.7 	
759.59853 	0.73777778 	1.1944444 	0.71333333 	1.0022222 	
759.37517 	1.02 	1.2288889 	0.75 	0.76555556 	
759.15191 	0.73555556 	1.3266667 	0.88888889 	0.36222222 	
758.92875 	0.58666667 	1.5355556 	0.61777778 	0.44111111 	
758.7057 	1.04 	1.7411111 	1.5922222 	0.31888889 	
758.48276 	0.97222222 	1.2844444 	1.0788889 	0.31888889 	
758.25991 	1.8477778 	2.8744444 	1.3233333 	1.3077778 	
758.03717 	1.9722222 	2.9444444 	1.5922222 	1.75 	
757.81453 	1.7166667 	2.0644444 	1.8122222 	1.9611111 	
757.59199 	1.3933333 	1.7622222 	0.99666667 	1.3255556 	
757.36955 	1.08 	2.2333333 	1.0855556 	0.80333333 	
757.14722 	2.2633333 	3.0044444 	1.6922222 	1.9411111 	
